id_piloto,id_corrida,tipo_stat,valor
103,300,5,12,00
103,300,6,17,25
124,300,1,99,95
124,300,2,2,00
2,94,3,83,00
124,300,3,84,26
124,300,4,77,62
124,300,5,20,00
124,300,6,13,84
57,300,1,88,72
57,300,2,3,00
57,300,3,82,05
57,300,4,75,58
57,300,5,10,00
57,300,6,6,34
96,300,1,87,01
96,300,2,2,00
96,300,3,81,73
96,300,4,76,36
96,300,5,8,00
96,300,6,14,36
28,300,1,86,07
28,300,2,1,00
28,300,3,82,27
28,300,4,79,25
28,300,5,7,00
28,300,6,16,97
55,300,1,99,69
55,300,2,1,00
55,300,3,83,19
55,300,4,78,31
55,300,5,19,00
55,300,6,16,89
66,300,1,92,87
66,300,2,1,00
66,300,3,80,78
66,300,4,79,03
66,300,5,13,00
66,300,6,10,70
181,300,1,82,22
181,300,2,1,00
181,300,3,81,88
181,300,4,77,90
181,300,5,3,00
181,300,6,5,24
154,300,1,82,57
154,300,2,1,00
154,300,3,80,83
154,300,4,75,95
154,300,5,4,00
154,300,6,10,89
39,300,1,83,92
39,300,2,3,00
39,300,3,81,29
39,300,4,75,29
39,300,5,5,00
39,300,6,7,63
168,300,1,86,03
168,300,2,2,00
168,300,3,82,94
168,300,4,78,55
168,300,5,6,00
168,300,6,8,93
14,300,1,95,27
14,300,2,1,00
14,300,3,81,00
14,300,4,76,57
14,300,5,16,00
14,300,6,5,05
135,300,1,81,19
135,300,2,1,00
135,300,3,80,68
135,300,4,78,66
135,300,5,2,00
135,300,6,5,93
93,300,1,87,33
93,300,2,1,00
93,300,3,82,46
93,300,4,78,86
93,300,5,9,00
93,300,6,14,41
172,300,1,96,00
172,300,2,3,00
172,300,3,82,58
172,300,4,76,09
172,300,5,17,00
172,300,6,17,19
136,300,1,90,49
136,300,2,1,00
136,300,3,84,57
136,300,4,75,54
136,300,5,11,00
136,300,6,5,21
150,300,1,94,06
150,300,2,3,00
150,300,3,80,78
150,300,4,77,33
150,300,5,14,00
150,300,6,6,09
162,300,1,80,56
162,300,2,2,00
162,300,3,80,84
162,300,4,79,67
162,300,5,1,00
162,300,6,7,61
200,301,1,84,92
200,301,2,2,00
200,301,3,80,90
200,301,4,79,29
200,301,5,4,00
200,301,6,12,23
140,301,1,96,66
140,301,2,3,00
140,301,3,80,00
140,301,4,76,89
140,301,5,20,00
140,301,6,9,42
10,301,1,88,49
10,301,2,2,00
10,301,3,83,20
10,301,4,78,07
10,301,5,11,00
10,301,6,12,06
147,301,1,87,26
147,301,2,3,00
147,301,3,84,85
147,301,4,76,50
147,301,5,9,00
147,301,6,17,60
153,301,1,85,76
153,301,2,1,00
153,301,3,82,13
153,301,4,77,31
153,301,5,8,00
153,301,6,16,14
104,301,1,92,30
104,301,2,1,00
104,301,3,83,65
104,301,4,76,09
104,301,5,16,00
104,301,6,19,99
152,301,1,83,53
152,301,2,1,00
152,301,3,80,41
152,301,4,77,48
152,301,5,3,00
152,301,6,12,99
18,301,1,91,91
18,301,2,2,00
18,301,3,83,43
18,301,4,77,14
18,301,5,15,00
18,301,6,6,45
127,301,1,83,30
127,301,2,2,00
127,301,3,80,12
127,301,4,79,70
127,301,5,2,00
127,301,6,19,77
178,301,1,95,69
178,301,2,1,00
178,301,3,81,81
178,301,4,76,93
178,301,5,18,00
178,301,6,18,45
87,301,1,85,24
87,301,2,3,00
87,301,3,84,88
87,301,4,78,36
87,301,5,5,00
87,301,6,18,05
66,301,1,90,99
66,301,2,2,00
66,301,3,84,16
66,301,4,77,04
66,301,5,13,00
66,301,6,5,50
5,301,1,93,12
5,301,2,3,00
5,301,3,84,40
5,301,4,79,91
5,301,5,17,00
5,301,6,14,13
139,301,1,96,29
139,301,2,2,00
139,301,3,82,23
139,301,4,76,88
139,301,5,19,00
139,301,6,14,46
34,301,1,91,80
34,301,2,2,00
34,301,3,80,05
34,301,4,75,43
34,301,5,14,00
34,301,6,9,27
167,301,1,89,46
167,301,2,1,00
167,301,3,82,61
167,301,4,76,57
167,301,5,12,00
167,301,6,7,22
106,301,1,87,76
106,301,2,1,00
106,301,3,80,24
106,301,4,77,54
106,301,5,10,00
106,301,6,6,62
172,301,1,85,31
172,301,2,1,00
172,301,3,84,14
172,301,4,77,70
172,301,5,6,00
172,301,6,17,86
22,301,1,83,29
22,301,2,1,00
22,301,3,81,53
22,301,4,78,53
22,301,5,1,00
22,301,6,19,16
194,301,1,85,57
194,301,2,2,00
194,301,3,80,92
194,301,4,76,47
194,301,5,7,00
194,301,6,10,98
74,302,1,85,58
74,302,2,3,00
74,302,3,83,47
74,302,4,78,47
56,410,4,76,62
56,410,5,1,00
56,410,6,6,73
58,410,1,89,36
58,410,2,1,00
58,410,3,83,12
58,410,4,78,15
58,410,5,8,00
58,410,6,11,88
156,410,1,96,18
156,410,2,3,00
156,410,3,82,98
156,410,4,79,80
156,410,5,13,00
156,410,6,7,42
152,410,1,83,67
152,410,2,1,00
152,410,3,84,54
152,410,4,75,26
152,410,5,3,00
152,410,6,9,13
88,410,1,98,93
88,410,2,3,00
88,410,3,83,22
88,410,4,79,16
88,410,5,19,00
88,410,6,7,11
37,410,1,81,62
37,410,2,2,00
37,410,3,83,26
37,410,4,76,21
37,410,5,2,00
37,410,6,8,22
21,410,1,91,68
21,410,2,2,00
21,410,3,84,13
21,410,4,79,23
21,410,5,9,00
21,410,6,6,43
80,410,1,98,03
80,410,2,3,00
80,410,3,81,71
80,410,4,76,15
80,410,5,16,00
80,410,6,11,57
131,410,1,88,36
131,410,2,3,00
131,410,3,84,58
131,410,4,75,56
131,410,5,7,00
131,410,6,17,85
10,218,1,80,99
10,218,2,3,00
10,218,3,83,16
10,218,4,79,89
10,218,5,2,00
10,218,6,14,33
186,218,1,81,88
186,218,2,3,00
186,218,3,80,11
186,218,4,77,10
186,218,5,3,00
186,218,6,12,70
74,218,1,84,37
74,218,2,2,00
74,218,3,80,00
74,218,4,76,46
74,218,5,8,00
74,218,6,12,39
143,218,1,87,81
143,218,2,3,00
143,218,3,80,10
143,218,4,77,20
143,218,5,12,00
143,218,6,10,78
131,218,1,95,60
131,218,2,3,00
131,218,3,82,38
131,218,4,76,66
131,218,5,19,00
131,218,6,18,57
178,218,1,83,98
178,218,2,1,00
178,218,3,82,89
178,218,4,75,09
178,218,5,7,00
178,218,6,11,37
101,218,1,94,58
101,218,2,3,00
101,218,3,83,57
101,218,4,77,45
101,218,5,18,00
101,218,6,19,82
140,218,1,90,34
140,218,2,2,00
140,218,3,83,40
140,218,4,78,66
140,218,5,15,00
140,218,6,10,22
177,218,1,89,82
177,218,2,1,00
177,218,3,81,03
177,218,4,75,15
177,218,5,13,00
177,218,6,16,51
176,218,1,97,04
176,218,2,2,00
176,218,3,83,65
176,218,4,75,95
176,218,5,20,00
176,218,6,19,22
158,218,1,89,89
158,218,2,2,00
158,218,3,81,06
158,218,4,75,29
158,218,5,14,00
158,218,6,18,18
23,218,1,87,74
23,218,2,1,00
23,218,3,83,69
23,218,4,77,45
23,218,5,11,00
23,218,6,18,95
182,218,1,85,07
182,218,2,3,00
182,218,3,84,24
182,218,4,79,64
182,218,5,10,00
182,218,6,17,45
191,218,1,83,95
191,218,2,2,00
191,218,3,80,25
191,218,4,77,94
191,218,5,6,00
191,218,6,7,12
176,218,1,81,98
176,218,2,3,00
176,218,3,84,23
176,218,4,77,27
176,218,5,4,00
176,218,6,10,48
89,218,1,84,68
89,218,2,2,00
89,218,3,80,17
89,218,4,77,75
89,218,5,9,00
89,218,6,14,90
130,218,1,80,42
130,218,2,1,00
130,218,3,84,99
130,218,4,79,98
130,218,5,1,00
130,218,6,5,63
162,218,1,92,65
162,218,2,3,00
162,218,3,83,48
162,218,4,77,51
162,218,5,16,00
162,218,6,10,26
151,218,1,93,72
151,218,2,1,00
151,218,3,82,84
151,218,4,79,95
151,218,5,17,00
151,218,6,12,69
116,218,1,83,11
116,218,2,2,00
116,218,3,83,38
116,218,4,78,84
116,218,5,5,00
116,218,6,12,66
58,411,1,82,30
58,411,2,3,00
58,411,3,84,60
58,411,4,77,20
58,411,5,5,00
58,411,6,7,40
107,411,1,91,70
107,411,2,3,00
107,411,3,82,90
107,411,4,78,10
107,411,5,16,00
107,411,6,7,20
75,411,1,86,90
75,411,2,2,00
75,411,3,82,80
75,411,4,78,20
75,411,5,9,00
75,411,6,8,60
76,411,1,91,90
76,411,2,1,00
76,411,3,83,50
76,411,4,78,80
76,411,5,17,00
76,411,6,11,70
194,411,1,81,10
194,411,2,1,00
194,411,3,80,50
194,411,4,79,40
194,411,5,1,00
194,411,6,16,90
49,411,1,96,70
49,411,2,3,00
49,411,3,80,80
49,411,4,79,10
49,411,5,18,00
49,411,6,7,90
181,411,1,87,80
181,411,2,2,00
181,411,3,83,60
181,411,4,77,10
181,411,5,11,00
181,411,6,6,70
190,411,1,84,70
190,411,2,3,00
190,411,3,82,30
190,411,4,79,10
190,411,5,7,00
190,411,6,16,40
171,411,1,91,70
171,411,2,3,00
171,411,3,83,20
171,411,4,79,10
171,411,5,15,00
171,411,6,6,70
99,411,1,90,50
99,411,2,2,00
99,411,3,83,70
99,411,4,78,60
99,411,5,12,00
99,411,6,11,60
150,411,1,87,60
150,411,2,1,00
150,411,3,80,30
150,411,4,77,10
150,411,5,10,00
150,411,6,11,30
180,411,1,96,80
180,411,2,1,00
180,411,3,83,70
180,411,4,76,70
180,411,5,20,00
180,411,6,11,40
83,411,1,81,70
83,411,2,3,00
83,411,3,83,10
83,411,4,79,30
83,411,5,3,00
83,411,6,19,30
195,411,1,96,80
195,411,2,1,00
195,411,3,84,70
195,411,4,79,50
195,411,5,19,00
195,411,6,11,70
168,411,1,91,20
168,411,2,2,00
168,411,3,81,90
168,411,4,76,30
168,411,5,14,00
168,411,6,13,10
36,411,1,91,00
36,411,2,2,00
36,411,3,81,60
36,411,4,76,30
36,411,5,13,00
36,411,6,15,30
15,411,1,81,70
15,411,2,2,00
15,411,3,82,20
15,411,4,76,40
15,411,5,2,00
15,411,6,12,00
101,411,1,83,90
101,411,2,1,00
101,411,3,81,60
101,411,4,75,60
101,411,5,6,00
101,411,6,5,90
84,411,1,82,00
84,411,2,3,00
84,411,3,80,40
84,411,4,78,20
84,411,5,4,00
84,411,6,7,10
167,411,1,85,30
167,411,2,1,00
167,411,3,81,30
167,411,4,75,50
167,411,5,8,00
167,411,6,16,80
178,412,1,86,30
178,412,2,3,00
178,412,3,83,00
178,412,4,78,90
178,412,5,8,00
178,412,6,11,60
128,412,1,82,30
128,412,2,1,00
128,412,3,82,10
128,412,4,78,50
128,412,5,2,00
128,412,6,15,60
14,412,1,84,30
14,412,2,1,00
14,412,3,84,00
14,412,4,79,80
14,412,5,5,00
14,412,6,11,40
145,412,1,87,00
145,412,2,3,00
145,412,3,82,20
145,412,4,77,90
145,412,5,9,00
145,412,6,15,90
144,412,1,95,50
144,412,2,3,00
144,412,3,83,90
144,412,4,76,20
144,412,5,17,00
144,412,6,18,50
41,412,1,98,20
41,412,2,2,00
41,412,3,80,50
41,412,4,77,00
41,412,5,20,00
41,412,6,7,80
149,412,1,90,90
149,412,2,1,00
149,412,3,82,30
149,412,4,76,90
149,412,5,13,00
149,412,6,9,20
111,412,1,91,50
111,412,2,3,00
111,412,3,82,50
111,412,4,80,00
111,412,5,14,00
111,412,6,11,80
129,412,1,81,80
129,412,2,2,00
129,412,3,82,00
129,412,4,79,00
129,412,5,1,00
129,412,6,13,00
183,412,1,98,20
183,412,2,3,00
183,412,3,80,20
183,412,4,75,10
183,412,5,19,00
183,412,6,18,40
20,412,1,87,70
20,412,2,2,00
20,412,3,82,70
20,412,4,79,10
20,412,5,11,00
20,412,6,10,40
74,412,1,87,30
74,412,2,2,00
74,412,3,83,10
74,412,4,78,20
74,412,5,10,00
74,412,6,19,20
184,412,1,85,80
184,412,2,2,00
184,412,3,84,60
184,412,4,79,20
184,412,5,6,00
184,412,6,16,50
99,412,1,90,40
99,412,2,1,00
99,412,3,81,10
99,412,4,77,10
99,412,5,12,00
99,412,6,6,60
64,412,1,92,60
64,412,2,1,00
64,412,3,80,60
64,412,4,75,00
64,412,5,16,00
64,412,6,18,90
123,412,1,86,30
123,412,2,1,00
123,412,3,80,30
123,412,4,77,20
123,412,5,7,00
123,412,6,13,50
158,412,1,97,80
158,412,2,3,00
158,412,3,80,40
158,412,4,79,60
158,412,5,18,00
158,412,6,15,80
111,412,1,92,20
111,412,2,2,00
111,412,3,83,20
111,412,4,76,20
111,412,5,15,00
111,412,6,18,00
90,412,1,83,20
90,412,2,1,00
90,412,3,83,40
90,412,4,79,70
90,412,5,4,00
90,412,6,8,50
150,412,1,83,20
150,412,2,3,00
150,412,3,80,50
150,412,4,78,90
150,412,5,3,00
150,412,6,17,60
115,413,1,96,20
115,413,2,1,00
115,413,3,83,60
115,413,4,75,30
115,413,5,18,00
115,413,6,7,30
143,413,1,83,70
143,413,2,1,00
143,413,3,84,50
143,413,4,76,70
143,413,5,2,00
143,413,6,6,70
159,413,1,87,30
159,413,2,1,00
159,413,3,81,90
159,413,4,77,00
159,413,5,7,00
159,413,6,16,00
76,413,1,99,00
76,413,2,3,00
76,413,3,83,50
76,413,4,75,20
76,413,5,19,00
76,413,6,15,90
25,413,1,99,40
25,413,2,2,00
25,413,3,81,60
25,413,4,79,60
25,413,5,20,00
25,413,6,14,80
170,413,1,92,30
170,413,2,2,00
170,413,3,82,40
170,413,4,77,10
170,413,5,12,00
170,413,6,17,60
119,413,1,83,90
119,413,2,3,00
119,413,3,83,50
119,413,4,79,50
119,413,5,3,00
119,413,6,10,90
40,413,1,93,40
40,413,2,3,00
40,413,3,83,70
40,413,4,79,70
40,413,5,15,00
40,413,6,19,00
42,413,1,96,10
42,413,2,2,00
42,413,3,82,90
42,413,4,76,00
42,413,5,17,00
42,413,6,5,30
74,413,1,86,20
74,413,2,3,00
74,413,3,80,70
74,413,4,79,80
74,413,5,5,00
74,413,6,8,50
152,413,1,92,30
152,413,2,3,00
152,413,3,84,70
152,413,4,78,50
152,413,5,11,00
152,413,6,16,40
60,413,1,86,90
60,413,2,2,00
60,413,3,80,70
60,413,4,77,60
60,413,5,6,00
60,413,6,13,30
25,413,1,89,20
25,413,2,1,00
25,413,3,84,30
25,413,4,78,50
25,413,5,8,00
25,413,6,17,20
61,413,1,92,00
61,413,2,3,00
61,413,3,84,10
61,413,4,79,60
61,413,5,10,00
61,413,6,9,70
145,413,1,95,60
145,413,2,2,00
145,413,3,83,60
145,413,4,76,90
145,413,5,16,00
145,413,6,13,90
148,413,1,83,10
148,413,2,1,00
148,413,3,81,50
148,413,4,79,80
148,413,5,1,00
148,413,6,9,50
66,413,1,84,80
66,413,2,1,00
66,413,3,84,20
66,413,4,78,10
66,413,5,4,00
66,413,6,13,90
161,413,1,93,20
161,413,2,3,00
161,413,3,84,60
161,413,4,77,20
161,413,5,14,00
161,413,6,10,10
73,413,1,93,10
73,413,2,1,00
73,413,3,80,70
73,413,4,79,50
73,413,5,13,00
73,413,6,6,30
158,413,1,89,50
158,413,2,2,00
158,413,3,80,00
158,413,4,79,70
158,413,5,9,00
158,413,6,15,20
159,414,1,82,80
159,414,2,1,00
159,414,3,81,70
159,414,4,77,60
159,414,5,4,00
159,414,6,17,00
53,414,1,92,80
53,414,2,3,00
53,414,3,83,40
53,414,4,78,30
53,414,5,9,00
53,414,6,7,40
113,414,1,82,20
113,414,2,2,00
113,414,3,84,50
113,414,4,75,50
113,414,5,3,00
113,414,6,15,50
125,414,1,88,80
125,414,2,2,00
125,414,3,84,20
125,414,4,77,70
125,414,5,8,00
125,414,6,13,20
172,414,1,93,20
172,414,2,1,00
172,414,3,80,10
172,414,4,79,40
172,414,5,10,00
172,414,6,13,30
32,414,1,95,50
32,414,2,1,00
32,414,3,82,30
32,414,4,78,50
32,414,5,13,00
32,414,6,16,10
25,414,1,96,20
25,414,2,1,00
25,414,3,83,20
25,414,4,76,00
25,414,5,14,00
25,414,6,17,50
88,414,1,98,20
88,414,2,1,00
88,414,3,84,50
88,414,4,75,00
88,414,5,18,00
88,414,6,14,60
99,414,1,80,00
99,414,2,1,00
99,414,3,84,70
99,414,4,75,90
99,414,5,1,00
99,414,6,9,20
119,414,1,87,00
119,414,2,3,00
119,414,3,82,60
119,414,4,75,40
119,414,5,6,00
119,414,6,6,30
102,414,1,85,80
102,414,2,1,00
102,414,3,83,20
102,414,4,79,90
102,414,5,5,00
102,414,6,5,40
142,414,1,94,50
142,414,2,2,00
142,414,3,83,80
142,414,4,77,10
142,414,5,12,00
142,414,6,8,60
113,414,1,99,20
113,414,2,3,00
113,414,3,81,90
113,414,4,79,20
113,414,5,19,00
113,414,6,18,70
96,414,1,97,10
96,414,2,1,00
96,414,3,84,20
96,414,4,78,60
96,414,5,17,00
96,414,6,5,60
37,414,1,99,60
37,414,2,3,00
37,414,3,82,60
37,414,4,79,70
37,414,5,20,00
37,414,6,14,40
23,414,1,87,30
23,414,2,2,00
23,414,3,82,70
23,414,4,78,80
23,414,5,7,00
23,414,6,16,60
144,414,1,96,80
144,414,2,1,00
144,414,3,80,80
144,414,4,77,30
144,414,5,16,00
144,414,6,14,80
158,414,1,93,80
158,414,2,2,00
158,414,3,81,80
158,414,4,75,20
158,414,5,11,00
158,414,6,6,90
159,414,1,96,80
159,414,2,2,00
159,414,3,84,20
159,414,4,79,90
159,414,5,15,00
159,414,6,8,00
145,414,1,82,00
145,414,2,2,00
145,414,3,82,10
145,414,4,76,60
145,414,5,2,00
145,414,6,16,30
15,415,1,88,50
15,415,2,1,00
15,415,3,81,20
15,415,4,75,90
15,415,5,13,00
15,415,6,11,90
118,415,1,85,50
118,415,2,2,00
118,415,3,82,90
118,415,4,78,60
118,415,5,9,00
118,415,6,15,20
18,415,1,84,90
18,415,2,1,00
18,415,3,83,80
18,415,4,75,80
18,415,5,8,00
18,415,6,19,30
195,415,1,84,80
195,415,2,1,00
195,415,3,84,10
195,415,4,76,80
195,415,5,7,00
195,415,6,12,40
165,415,1,81,80
165,415,2,1,00
165,415,3,82,70
165,415,4,78,40
165,415,5,2,00
165,415,6,17,90
159,415,1,86,90
159,415,2,2,00
159,415,3,80,20
159,415,4,79,10
159,415,5,10,00
159,415,6,19,20
179,415,1,84,20
179,415,2,1,00
179,415,3,80,80
179,415,4,79,60
179,415,5,5,00
179,415,6,17,20
173,415,1,81,70
173,415,2,2,00
173,415,3,83,80
173,415,4,75,60
173,415,5,1,00
173,415,6,8,20
149,415,1,95,20
149,415,2,3,00
149,415,3,82,70
149,415,4,80,00
149,415,5,18,00
149,415,6,7,90
139,415,1,82,80
139,415,2,1,00
139,415,3,82,10
139,415,4,78,80
139,415,5,3,00
139,415,6,6,00
179,415,1,83,50
179,415,2,2,00
179,415,3,81,10
179,415,4,77,20
179,415,5,4,00
179,415,6,7,20
106,415,1,84,40
106,415,2,1,00
106,415,3,80,50
106,415,4,76,90
106,415,5,6,00
106,415,6,7,90
174,415,1,94,70
174,415,2,3,00
174,415,3,84,40
174,415,4,78,10
174,415,5,17,00
174,415,6,8,80
158,415,1,94,30
158,415,2,1,00
158,415,3,84,30
158,415,4,76,80
158,415,5,16,00
158,415,6,7,80
14,415,1,87,50
14,415,2,1,00
14,415,3,81,70
14,415,4,78,80
14,415,5,11,00
14,415,6,18,60
12,415,1,97,80
12,415,2,3,00
12,415,3,83,70
12,415,4,75,50
12,415,5,19,00
12,415,6,10,10
84,415,1,87,60
84,415,2,2,00
84,415,3,81,90
84,415,4,79,40
84,415,5,12,00
84,415,6,10,30
46,415,1,89,00
46,415,2,2,00
46,415,3,82,00
46,415,4,78,60
46,415,5,14,00
46,415,6,13,30
27,415,1,98,70
27,415,2,1,00
27,415,3,80,20
27,415,4,79,30
27,415,5,20,00
27,415,6,16,50
74,415,1,91,10
74,415,2,2,00
74,415,3,83,80
74,415,4,77,50
74,415,5,15,00
74,415,6,16,40
180,416,1,93,30
180,416,2,2,00
180,416,3,80,90
180,416,4,77,80
180,416,5,15,00
180,416,6,5,10
84,416,1,81,00
84,416,2,3,00
84,416,3,80,50
84,416,4,75,70
84,416,5,3,00
84,416,6,5,40
107,416,1,92,10
107,416,2,3,00
107,416,3,81,30
107,416,4,79,40
107,416,5,13,00
107,416,6,19,20
188,416,1,95,10
188,416,2,3,00
188,416,3,83,90
188,416,4,79,70
188,416,5,17,00
188,416,6,17,60
45,416,1,91,20
45,416,2,1,00
45,416,3,81,60
45,416,4,78,10
45,416,5,12,00
45,416,6,8,50
87,416,1,99,30
87,416,2,1,00
87,416,3,83,60
87,416,4,78,10
87,416,5,20,00
87,416,6,15,70
103,416,1,90,30
103,416,2,2,00
103,416,3,81,80
103,416,4,78,90
103,416,5,11,00
103,416,6,6,00
158,416,1,93,40
158,416,2,2,00
158,416,3,84,00
158,416,4,79,80
158,416,5,16,00
158,416,6,18,80
41,416,1,96,40
41,416,2,3,00
41,416,3,84,70
41,416,4,79,70
41,416,5,18,00
41,416,6,5,10
131,416,1,80,30
131,416,2,2,00
131,416,3,83,80
131,416,4,79,60
131,416,5,1,00
131,416,6,9,30
166,416,1,83,10
166,416,2,3,00
166,416,3,80,80
166,416,4,77,90
166,416,5,8,00
166,416,6,11,90
180,416,1,82,70
180,416,2,1,00
180,416,3,83,90
180,416,4,77,50
180,416,5,7,00
180,416,6,18,10
151,416,1,82,30
151,416,2,1,00
151,416,3,84,00
151,416,4,79,20
151,416,5,6,00
151,416,6,5,90
131,416,1,90,20
131,416,2,1,00
131,416,3,81,00
131,416,4,79,00
131,416,5,10,00
131,416,6,16,50
133,416,1,81,70
133,416,2,2,00
133,416,3,80,40
133,416,4,79,30
133,416,5,5,00
133,416,6,18,60
42,416,1,80,40
42,416,2,3,00
42,416,3,83,10
42,416,4,78,20
42,416,5,2,00
42,416,6,16,30
21,416,1,81,60
21,416,2,3,00
21,416,3,80,40
21,416,4,79,10
21,416,5,4,00
21,416,6,14,10
144,416,1,86,70
144,416,2,2,00
144,416,3,83,20
144,416,4,76,60
144,416,5,9,00
144,416,6,9,20
31,416,1,99,20
31,416,2,2,00
31,416,3,81,30
31,416,4,79,50
31,416,5,19,00
31,416,6,17,90
182,416,1,93,20
182,416,2,1,00
182,416,3,81,40
182,416,4,77,90
182,416,5,14,00
182,416,6,19,40
121,417,1,94,00
121,417,2,3,00
121,417,3,83,10
121,417,4,79,50
121,417,5,11,00
121,417,6,11,10
94,417,1,83,90
94,417,2,2,00
94,417,3,81,10
94,417,4,77,40
94,417,5,2,00
94,417,6,17,60
52,417,1,97,60
52,417,2,1,00
52,417,3,81,90
52,417,4,77,50
52,417,5,18,00
52,417,6,15,50
107,417,1,83,40
107,417,2,1,00
107,417,3,80,20
107,417,4,77,20
107,417,5,1,00
107,417,6,16,70
53,417,1,87,60
53,417,2,1,00
53,417,3,81,00
53,417,4,77,50
53,417,5,5,00
53,417,6,19,80
198,417,1,96,90
198,417,2,1,00
198,417,3,80,20
198,417,4,77,70
198,417,5,16,00
198,417,6,16,50
90,417,1,92,00
90,417,2,2,00
90,417,3,80,50
90,417,4,77,10
90,417,5,7,00
90,417,6,12,80
171,417,1,95,80
171,417,2,1,00
171,417,3,81,00
171,417,4,76,40
171,417,5,15,00
171,417,6,5,90
44,417,1,94,10
44,417,2,3,00
44,417,3,84,40
44,417,4,75,60
44,417,5,12,00
44,417,6,6,30
49,417,1,93,20
49,417,2,1,00
49,417,3,83,30
49,417,4,75,80
49,417,5,9,00
49,417,6,10,40
87,417,1,95,20
87,417,2,2,00
87,417,3,82,30
87,417,4,79,70
87,417,5,14,00
87,417,6,13,00
107,417,1,92,50
107,417,2,3,00
107,417,3,84,30
107,417,4,76,60
107,417,5,8,00
107,417,6,12,40
11,417,1,87,10
11,417,2,1,00
11,417,3,80,60
11,417,4,77,50
11,417,5,4,00
11,417,6,9,70
98,417,1,93,90
98,417,2,2,00
98,417,3,81,00
98,417,4,77,80
98,417,5,10,00
98,417,6,9,20
98,417,1,99,20
98,417,2,3,00
98,417,3,82,00
98,417,4,79,60
98,417,5,19,00
98,417,6,10,00
4,417,1,95,20
4,417,2,1,00
4,417,3,83,10
4,417,4,78,30
4,417,5,13,00
4,417,6,11,40
112,417,1,88,60
112,417,2,3,00
112,417,3,81,10
112,417,4,79,50
112,417,5,6,00
112,417,6,11,30
48,417,1,87,00
48,417,2,1,00
48,417,3,81,60
48,417,4,78,80
48,417,5,3,00
48,417,6,16,60
36,417,1,100,00
36,417,2,1,00
36,417,3,82,80
36,417,4,76,60
36,417,5,20,00
36,417,6,14,70
43,417,1,97,20
43,417,2,1,00
43,417,3,84,30
43,417,4,79,50
43,417,5,17,00
43,417,6,18,20
89,418,1,98,90
89,418,2,1,00
89,418,3,83,80
89,418,4,79,30
89,418,5,20,00
89,418,6,16,10
31,418,1,88,50
31,418,2,2,00
31,418,3,81,70
31,418,4,76,00
31,418,5,10,00
31,418,6,8,60
76,418,1,86,50
76,418,2,2,00
76,418,3,81,70
76,418,4,78,20
76,418,5,9,00
76,418,6,13,90
102,418,1,84,50
102,418,2,3,00
102,418,3,83,80
102,418,4,77,40
102,418,5,4,00
102,418,6,12,00
190,418,1,94,80
190,418,2,3,00
190,418,3,82,90
190,418,4,76,50
190,418,5,17,00
190,418,6,9,60
188,418,1,81,30
188,418,2,3,00
188,418,3,84,40
188,418,4,76,50
188,418,5,2,00
188,418,6,16,30
63,418,1,85,80
63,418,2,1,00
63,418,3,82,70
63,418,4,75,70
63,418,5,7,00
63,418,6,10,40
111,418,1,94,30
111,418,2,3,00
111,418,3,82,70
111,418,4,78,30
111,418,5,16,00
111,418,6,19,00
129,418,1,91,50
129,418,2,2,00
129,418,3,80,90
129,418,4,78,80
129,418,5,13,00
129,418,6,12,50
81,418,1,85,50
81,418,2,2,00
81,418,3,82,10
81,418,4,78,80
81,418,5,6,00
81,418,6,7,50
27,418,1,91,70
27,418,2,3,00
27,418,3,82,60
27,418,4,78,40
27,418,5,14,00
27,418,6,19,40
73,418,1,86,10
73,418,2,2,00
73,418,3,81,90
73,418,4,77,50
73,418,5,8,00
73,418,6,18,70
43,418,1,94,90
43,418,2,1,00
43,418,3,80,20
43,418,4,77,90
43,418,5,18,00
43,418,6,9,30
198,418,1,88,60
198,418,2,2,00
198,418,3,82,30
198,418,4,76,20
198,418,5,11,00
198,418,6,7,60
27,418,1,98,40
27,418,2,1,00
27,418,3,82,00
27,418,4,78,90
27,418,5,19,00
27,418,6,14,90
48,418,1,90,00
48,418,2,3,00
48,418,3,83,40
48,418,4,78,50
48,418,5,12,00
48,418,6,19,60
99,418,1,84,90
99,418,2,3,00
99,418,3,80,50
99,418,4,79,10
99,418,5,5,00
99,418,6,12,60
137,418,1,92,60
137,418,2,3,00
137,418,3,82,20
137,418,4,75,70
137,418,5,15,00
137,418,6,8,80
127,418,1,81,00
127,418,2,1,00
127,418,3,80,60
127,418,4,77,60
127,418,5,1,00
127,418,6,16,30
41,418,1,83,40
41,418,2,3,00
41,418,3,82,60
41,418,4,76,90
41,418,5,3,00
41,418,6,18,20
185,419,1,82,30
185,419,2,3,00
185,419,3,83,70
185,419,4,77,90
185,419,5,4,00
185,419,6,8,40
174,419,1,89,50
174,419,2,2,00
174,419,3,81,30
174,419,4,76,70
174,419,5,9,00
174,419,6,10,70
43,419,1,86,00
43,419,2,3,00
43,419,3,82,60
43,419,4,77,20
43,419,5,8,00
43,419,6,14,40
166,419,1,90,80
166,419,2,3,00
